"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2977,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2977,"Lot 56","Township and Royalty","Township and Royalty",NA,NA
2978,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2978,"Lot 59","Township and Royalty","Township and Royalty",NA,NA
2979,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2979,"Lot 61","Township and Royalty","Township and Royalty",NA,NA
2980,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2980,"Lot 63","Township and Royalty","Township and Royalty",NA,NA
2981,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2981,"Lot 64","Township and Royalty","Township and Royalty",NA,NA
2982,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2982,"Lot 66","Township and Royalty","Township and Royalty",NA,NA
2983,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2983,"Montague","Town","Town",NA,NA
2984,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2984,"Morell 2","Réserve Indienne","Indian Reserve",NA,NA
2985,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2985,"Morell","Community","Community",NA,NA
2986,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2986,"Murray Harbour","Community","Community",NA,NA
2987,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2987,"Murray River","Community","Community",NA,NA
2988,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2988,"Souris","Town","Town",NA,NA
2989,42,"CAN","Canada",10,"Prince Edward Island",173,"Kings",2989,"St. Peters Bay","Community","Community",NA,NA
2990,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2990,"Abrams Village","Community","Community",NA,NA
2991,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2991,"Alberton","Town","Town",NA,NA
2992,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2992,"Bedeque","Community","Community",NA,NA
2993,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2993,"Borden-Carleton","Community","Community",NA,NA
2994,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2994,"Central Bedeque","Community","Community",NA,NA
2995,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2995,"Kensington","Town","Town",NA,NA
2996,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2996,"Kinkora","Community","Community",NA,NA
2997,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2997,"Lennox Island 1","Réserve Indienne","Indian Reserve",NA,NA
2998,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2998,"Linkletter","Community","Community",NA,NA
2999,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",2999,"Lot  1","Township and Royalty","Township and Royalty",NA,NA
3000,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3000,"Lot  2","Township and Royalty","Township and Royalty",NA,NA
3001,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3001,"Lot  3","Township and Royalty","Township and Royalty",NA,NA
3002,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3002,"Lot  4","Township and Royalty","Township and Royalty",NA,NA
3003,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3003,"Lot  5","Township and Royalty","Township and Royalty",NA,NA
3004,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3004,"Lot  6","Township and Royalty","Township and Royalty",NA,NA
3005,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3005,"Lot  7","Township and Royalty","Township and Royalty",NA,NA
3006,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3006,"Lot  8","Township and Royalty","Township and Royalty",NA,NA
3007,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3007,"Lot  9","Township and Royalty","Township and Royalty",NA,NA
3008,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3008,"Lot 10","Township and Royalty","Township and Royalty",NA,NA
3009,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3009,"Lot 11","Township and Royalty","Township and Royalty",NA,NA
3010,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3010,"Lot 12","Township and Royalty","Township and Royalty",NA,NA
3011,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3011,"Lot 13","Township and Royalty","Township and Royalty",NA,NA
3012,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3012,"Lot 14","Township and Royalty","Township and Royalty",NA,NA
3013,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3013,"Lot 15","Township and Royalty","Township and Royalty",NA,NA
3014,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3014,"Lot 16","Township and Royalty","Township and Royalty",NA,NA
3015,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3015,"Lot 17","Township and Royalty","Township and Royalty",NA,NA
3016,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3016,"Lot 18","Township and Royalty","Township and Royalty",NA,NA
3017,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3017,"Lot 19","Township and Royalty","Township and Royalty",NA,NA
3018,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3018,"Lot 25","Township and Royalty","Township and Royalty",NA,NA
3019,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3019,"Lot 26","Township and Royalty","Township and Royalty",NA,NA
3020,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3020,"Lot 27","Township and Royalty","Township and Royalty",NA,NA
3021,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3021,"Lot 28","Township and Royalty","Township and Royalty",NA,NA
3022,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3022,"Miminegash","Community","Community",NA,NA
3023,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3023,"Miscouche","Community","Community",NA,NA
3024,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3024,"O'Leary","Community","Community",NA,NA
3025,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3025,"Sherbrooke","Community","Community",NA,NA
3026,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3026,"St. Louis","Community","Community",NA,NA
3027,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3027,"Summerside","Cité","City",NA,NA
3028,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3028,"Tignish","Community","Community",NA,NA
3029,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3029,"Tyne Valley","Community","Community",NA,NA
3030,42,"CAN","Canada",10,"Prince Edward Island",174,"Prince",3030,"Wellington","Community","Community",NA,NA
3031,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3031,"Brackley","Community","Community",NA,NA
3032,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3032,"Breadalbane","Community","Community",NA,NA
3033,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3033,"Charlottetown","Cité","City",NA,NA
3034,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3034,"Clyde River","Community","Community",NA,NA
3035,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3035,"Cornwall","Town","Town",NA,NA
3036,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3036,"Crapaud","Community","Community",NA,NA
3037,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3037,"Hunter River","Community","Community",NA,NA
3038,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3038,"Lot 20","Township and Royalty","Township and Royalty",NA,NA
3039,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3039,"Lot 21","Township and Royalty","Township and Royalty",NA,NA
3040,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3040,"Lot 22","Township and Royalty","Township and Royalty",NA,NA
3041,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3041,"Lot 23","Township and Royalty","Township and Royalty",NA,NA
3042,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3042,"Lot 24","Township and Royalty","Township and Royalty",NA,NA
3043,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3043,"Lot 29","Township and Royalty","Township and Royalty",NA,NA
3044,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3044,"Lot 30","Township and Royalty","Township and Royalty",NA,NA
3045,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3045,"Lot 31","Township and Royalty","Township and Royalty",NA,NA
3046,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3046,"Lot 33","Township and Royalty","Township and Royalty",NA,NA
3047,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3047,"Lot 34","Township and Royalty","Township and Royalty",NA,NA
3048,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3048,"Lot 35","Township and Royalty","Township and Royalty",NA,NA
3049,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3049,"Lot 36","Township and Royalty","Township and Royalty",NA,NA
3050,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3050,"Lot 37","Township and Royalty","Township and Royalty",NA,NA
3051,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3051,"Lot 48","Township and Royalty","Township and Royalty",NA,NA
3052,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3052,"Lot 49","Township and Royalty","Township and Royalty",NA,NA
3053,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3053,"Lot 50","Township and Royalty","Township and Royalty",NA,NA
3054,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3054,"Lot 57","Township and Royalty","Township and Royalty",NA,NA
3055,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3055,"Lot 58","Township and Royalty","Township and Royalty",NA,NA
3056,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3056,"Lot 60","Township and Royalty","Township and Royalty",NA,NA
3057,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3057,"Lot 62","Township and Royalty","Township and Royalty",NA,NA
3058,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3058,"Lot 65","Township and Royalty","Township and Royalty",NA,NA
3059,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3059,"Lot 67","Township and Royalty","Township and Royalty",NA,NA
3060,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3060,"Meadowbank","Community","Community",NA,NA
3061,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3061,"Miltonvale Park","Community","Community",NA,NA
3062,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3062,"Mount Stewart","Community","Community",NA,NA
3063,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3063,"North Rustico","Community","Community",NA,NA
3064,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3064,"Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.","Community","Community",NA,NA
3065,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3065,"Rocky Point 3","Réserve Indienne","Indian Reserve",NA,NA
3066,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3066,"Scotchfort 4","Réserve Indienne","Indian Reserve",NA,NA
3067,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3067,"Stratford","Town","Town",NA,NA
3068,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3068,"Union Road","Community","Community",NA,NA
3069,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3069,"Victoria","Community","Community",NA,NA
3070,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3070,"Warren Grove","Community","Community",NA,NA
3071,42,"CAN","Canada",10,"Prince Edward Island",175,"Queens",3071,"Winsloe South","Community","Community",NA,NA
3072,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3072,"Authier-Nord","Municipalité","Municipality",NA,NA
3073,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3073,"Authier","Municipalité","Municipality",NA,NA
3074,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3074,"Chazel","Municipalité","Municipality",NA,NA
3075,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3075,"Clermont","Municipalité De Canton","Canton Municipality",NA,NA
3076,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3076,"Clerval","Municipalité","Municipality",NA,NA
3077,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3077,"Colombourg","Municipalité","Municipality",NA,NA
3078,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3078,"Duparquet","Ville","Ville",NA,NA
3079,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3079,"Dupuy","Municipalité","Municipality",NA,NA
3080,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3080,"Gallichan","Municipalité","Municipality",NA,NA
3081,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3081,"La Reine","Municipalité","Municipality",NA,NA
3082,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3082,"La Sarre","Ville","Ville",NA,NA
3083,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3083,"Lac-Duparquet","Non Organisé","Unorganized",NA,NA
3084,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3084,"Macamic Municipalité De Paroisse","Municipalité De Paroisse","Parish Municipality",NA,NA
3085,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3085,"Macamic","Ville","Ville",NA,NA
3086,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3086,"Normétal","Municipalité","Municipality",NA,NA
3087,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3087,"Palmarolle","Municipalité","Municipality",NA,NA
3088,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3088,"Poularies","Municipalité","Municipality",NA,NA
3089,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3089,"Rapide-Danseur","Municipalité","Municipality",NA,NA
3090,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3090,"Rivière-Ojima","Non Organisé","Unorganized",NA,NA
3091,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3091,"Roquemaure","Municipalité","Municipality",NA,NA
3092,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3092,"Saint-Lambert","Municipalité De Paroisse","Parish Municipality",NA,NA
3093,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3093,"Sainte-Germaine-Boulé","Municipalité","Municipality",NA,NA
3094,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3094,"Sainte-Hélène-de-Mancebourg","Municipalité De Paroisse","Parish Municipality",NA,NA
3095,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3095,"Taschereau Municipalité","Municipalité","Municipality",NA,NA
3096,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3096,"Taschereau","Village","Village",NA,NA
3097,42,"CAN","Canada",11,"Québec",176,"Abitibi-Ouest",3097,"Val-Saint-Gilles","Municipalité","Municipality",NA,NA
3098,42,"CAN","Canada",11,"Québec",177,"Abitibi",3098,"Amos","Ville","Ville",NA,NA
3099,42,"CAN","Canada",11,"Québec",177,"Abitibi",3099,"Barraute","Municipalité","Municipality",NA,NA
3100,42,"CAN","Canada",11,"Québec",177,"Abitibi",3100,"Berry","Municipalité","Municipality",NA,NA
3101,42,"CAN","Canada",11,"Québec",177,"Abitibi",3101,"Champneuf","Municipalité","Municipality",NA,NA
3102,42,"CAN","Canada",11,"Québec",177,"Abitibi",3102,"La Corne","Municipalité","Municipality",NA,NA
3103,42,"CAN","Canada",11,"Québec",177,"Abitibi",3103,"La Morandière","Municipalité","Municipality",NA,NA
3104,42,"CAN","Canada",11,"Québec",177,"Abitibi",3104,"La Motte","Municipalité","Municipality",NA,NA
3105,42,"CAN","Canada",11,"Québec",177,"Abitibi",3105,"Lac-Chicobi","Non Organisé","Unorganized",NA,NA
3106,42,"CAN","Canada",11,"Québec",177,"Abitibi",3106,"Lac-Despinassy","Non Organisé","Unorganized",NA,NA
3107,42,"CAN","Canada",11,"Québec",177,"Abitibi",3107,"Landrienne","Municipalité De Canton","Canton Municipality",NA,NA
3108,42,"CAN","Canada",11,"Québec",177,"Abitibi",3108,"Launay","Municipalité De Canton","Canton Municipality",NA,NA
3109,42,"CAN","Canada",11,"Québec",177,"Abitibi",3109,"Pikogan","Réserve Indienne","Indian Reserve",NA,NA
3110,42,"CAN","Canada",11,"Québec",177,"Abitibi",3110,"Preissac","Municipalité","Municipality",NA,NA
3111,42,"CAN","Canada",11,"Québec",177,"Abitibi",3111,"Rochebaucourt","Municipalité","Municipality",NA,NA
3112,42,"CAN","Canada",11,"Québec",177,"Abitibi",3112,"Saint-Dominique-du-Rosaire","Municipalité","Municipality",NA,NA
3113,42,"CAN","Canada",11,"Québec",177,"Abitibi",3113,"Saint-Félix-de-Dalquier","Municipalité","Municipality",NA,NA
3114,42,"CAN","Canada",11,"Québec",177,"Abitibi",3114,"Saint-Marc-de-Figuery","Municipalité De Paroisse","Parish Municipality",NA,NA
3115,42,"CAN","Canada",11,"Québec",177,"Abitibi",3115,"Saint-Mathieu-d'Harricana","Municipalité","Municipality",NA,NA
3116,42,"CAN","Canada",11,"Québec",177,"Abitibi",3116,"Sainte-Gertrude-Manneville","Municipalité","Municipality",NA,NA
3117,42,"CAN","Canada",11,"Québec",177,"Abitibi",3117,"Trécesson","Municipalité De Canton","Canton Municipality",NA,NA
3118,42,"CAN","Canada",11,"Québec",178,"Acton",3118,"Acton Vale","Ville","Ville",NA,NA
3119,42,"CAN","Canada",11,"Québec",178,"Acton",3119,"Béthanie","Municipalité","Municipality",NA,NA
3120,42,"CAN","Canada",11,"Québec",178,"Acton",3120,"Roxton Falls","Village","Village",NA,NA
3121,42,"CAN","Canada",11,"Québec",178,"Acton",3121,"Roxton","Municipalité De Canton","Canton Municipality",NA,NA
3122,42,"CAN","Canada",11,"Québec",178,"Acton",3122,"Saint-Nazaire-d'Acton","Municipalité De Paroisse","Parish Municipality",NA,NA
3123,42,"CAN","Canada",11,"Québec",178,"Acton",3123,"Saint-Théodore-d'Acton","Municipalité De Paroisse","Parish Municipality",NA,NA
3124,42,"CAN","Canada",11,"Québec",178,"Acton",3124,"Sainte-Christine","Municipalité De Paroisse","Parish Municipality",NA,NA
3125,42,"CAN","Canada",11,"Québec",178,"Acton",3125,"Upton","Municipalité","Municipality",NA,NA
3126,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3126,"Baie-des-Chaloupes","Non Organisé","Unorganized",NA,NA
3127,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3127,"Beaux-Rivages","Municipalité","Municipality",NA,NA
3128,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3128,"Chute-Saint-Philippe","Municipalité","Municipality",NA,NA
3129,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3129,"Des Ruisseaux","Municipalité","Municipality",NA,NA
3130,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3130,"Ferme-Neuve","Municipalité","Municipality",NA,NA
3131,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3131,"Kiamika","Municipalité","Municipality",NA,NA
3132,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3132,"L'Annonciation","Village","Village",NA,NA
3133,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3133,"L'Ascension","Municipalité","Municipality",NA,NA
3134,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3134,"La Macaza","Municipalité","Municipality",NA,NA
3135,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3135,"Lac-Akonapwehikan","Non Organisé","Unorganized",NA,NA
3136,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3136,"Lac-Bazinet","Non Organisé","Unorganized",NA,NA
3137,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3137,"Lac-de-la-Maison-de-Pierre","Non Organisé","Unorganized",NA,NA
3138,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3138,"Lac-de-la-Pomme","Non Organisé","Unorganized",NA,NA
3139,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3139,"Lac-De La Bidière","Non Organisé","Unorganized",NA,NA
3140,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3140,"Lac-des-Écorces","Village","Village",NA,NA
3141,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3141,"Lac-Douaire","Non Organisé","Unorganized",NA,NA
3142,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3142,"Lac-du-Cerf","Municipalité","Municipality",NA,NA
3143,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3143,"Lac-Ernest","Non Organisé","Unorganized",NA,NA
3144,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3144,"Lac-Marguerite","Non Organisé","Unorganized",NA,NA
3145,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3145,"Lac-Oscar","Non Organisé","Unorganized",NA,NA
3146,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3146,"Lac-Saguay","Village","Village",NA,NA
3147,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3147,"Lac-Saint-Paul","Municipalité","Municipality",NA,NA
3148,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3148,"Lac-Wagwabika","Non Organisé","Unorganized",NA,NA
3149,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3149,"Marchand","Municipalité","Municipality",NA,NA
3150,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3150,"Mont-Laurier","Ville","Ville",NA,NA
3151,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3151,"Mont-Saint-Michel","Municipalité","Municipality",NA,NA
3152,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3152,"Nominingue","Municipalité","Municipality",NA,NA
3153,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3153,"Notre-Dame-de-Pontmain","Municipalité","Municipality",NA,NA
3154,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3154,"Notre-Dame-du-Laus","Municipalité","Municipality",NA,NA
3155,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3155,"Saint-Aimé-du-Lac-des-?les","Municipalité","Municipality",NA,NA
3156,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3156,"Sainte-Anne-du-Lac","Municipalité","Municipality",NA,NA
3157,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3157,"Sainte-Véronique","Village","Village",NA,NA
3158,42,"CAN","Canada",11,"Québec",179,"Antoine-Labelle",3158,"Val-Barrette","Village","Village",NA,NA
3159,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3159,"Brownsburg-Chatham","Municipalité","Municipality",NA,NA
3160,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3160,"Calumet","Village","Village",NA,NA
3161,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3161,"Gore","Municipalité De Canton","Canton Municipality",NA,NA
3162,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3162,"Grenville Municipalité De Canton","Municipalité De Canton","Canton Municipality",NA,NA
3163,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3163,"Grenville","Village","Village",NA,NA
3164,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3164,"Harrington","Municipalité De Canton","Canton Municipality",NA,NA
3165,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3165,"Lachute","Ville","Ville",NA,NA
3166,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3166,"Mille-Isles","Municipalité","Municipality",NA,NA
3167,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3167,"Saint-André-d'Argenteuil","Municipalité","Municipality",NA,NA
3168,42,"CAN","Canada",11,"Québec",180,"Argenteuil",3168,"Wentworth","Municipalité De Canton","Canton Municipality",NA,NA
3169,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3169,"Chester-Est","Municipalité De Canton","Canton Municipality",NA,NA
3170,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3170,"Chesterville","Municipalité","Municipality",NA,NA
3171,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3171,"Daveluyville","Ville","Ville",NA,NA
3172,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3172,"Ham-Nord","Municipalité De Canton","Canton Municipality",NA,NA
3173,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3173,"Kingsey Falls","Ville","Ville",NA,NA
3174,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3174,"Maddington","Municipalité De Canton","Canton Municipality",NA,NA
3175,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3175,"Norbertville","Village","Village",NA,NA
3176,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3176,"Notre-Dame-de-Ham","Municipalité","Municipality",NA,NA
3177,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3177,"Saint-Albert","Municipalité","Municipality",NA,NA
3178,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3178,"Saint-Christophe-d'Arthabaska","Municipalité De Paroisse","Parish Municipality",NA,NA
3179,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3179,"Saint-Louis-de-Blandford","Municipalité De Paroisse","Parish Municipality",NA,NA
3180,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3180,"Saint-Norbert-d'Arthabaska","Municipalité","Municipality",NA,NA
3181,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3181,"Saint-Rémi-de-Tingwick","Municipalité De Paroisse","Parish Municipality",NA,NA
3182,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3182,"Saint-Rosaire","Municipalité De Paroisse","Parish Municipality",NA,NA
3183,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3183,"Saint-Samuel","Municipalité De Paroisse","Parish Municipality",NA,NA
3184,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3184,"Saint-Valère","Municipalité","Municipality",NA,NA
3185,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3185,"Sainte-Élisabeth-de-Warwick","Municipalité De Paroisse","Parish Municipality",NA,NA
3186,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3186,"Sainte-Anne-du-Sault","Municipalité","Municipality",NA,NA
3187,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3187,"Sainte-Clotilde-de-Horton","Municipalité","Municipality",NA,NA
3188,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3188,"Sainte-Séraphine","Municipalité De Paroisse","Parish Municipality",NA,NA
3189,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3189,"Saints-Martyrs-Canadiens","Municipalité De Paroisse","Parish Municipality",NA,NA
3190,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3190,"Tingwick","Municipalité De Paroisse","Parish Municipality",NA,NA
3191,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3191,"Victoriaville","Ville","Ville",NA,NA
3192,42,"CAN","Canada",11,"Québec",181,"Arthabaska",3192,"Warwick","Ville","Ville",NA,NA
3193,42,"CAN","Canada",11,"Québec",182,"Asbestos",3193,"Asbestos","Ville","Ville",NA,NA
3194,42,"CAN","Canada",11,"Québec",182,"Asbestos",3194,"Danville","Ville","Ville",NA,NA
3195,42,"CAN","Canada",11,"Québec",182,"Asbestos",3195,"Saint-Adrien","Municipalité","Municipality",NA,NA
3196,42,"CAN","Canada",11,"Québec",182,"Asbestos",3196,"Saint-Camille","Municipalité De Canton","Canton Municipality",NA,NA
3197,42,"CAN","Canada",11,"Québec",182,"Asbestos",3197,"Saint-Georges-de-Windsor","Municipalité","Municipality",NA,NA
